_id,formhub/uuid,start,end,start-geopoint,today,username,FOTO_DA_FRETE_DA_LOJA,COMO_EST_O_ESTOQUE_DA_LOJA_001,LOCAL,FOTO_DA_G_NDOLA_ANTES,FOTO_DA_G_NDOLA_DEPOIS,A_LOJA_FOI_ABASTECIDA,COMO_EST_O_ESTOQUE_DA_LOJA,__version__,meta/instanceID,_xform_id_string,_uuid,meta/rootUuid,_attachments,_status,_geolocation,_submission_time,_tags,_notes,_submitted_by,EXPLIQUE_POR_QUE_A_LOJA_N_O_FO,QUAIS_PRODUTOS_DO_ES_A_QUE_PRECISA_CHEGAR,phonenumber,ESCOLHA_LOJA,ANOTA_ES_GERAIS
740632663,216af8ee819443948c5f4949533bfcd1,2026-05-01T15:42:08.251-03:00,2026-05-01T15:45:06.884-03:00,-8.0130553 -34.9300683 21.200000762939453 5.168,2026-05-01,reinaldo_85,1777660934785.jpg,atacad_o,-8.0130299 -34.9300245 21.30000114440918 7.734,1777660948806.jpg,1777660956494.jpg,sim,muito_cheio,vMuxpm4dXEQZotYGKMrVrp,uuid:e0229d87-1cd7-4d9e-b6e4-5582b135714e,ajrSNn5GQedGs8GfarPDfx,e0229d87-1cd7-4d9e-b6e4-5582b135714e,uuid:e0229d87-1cd7-4d9e-b6e4-5582b135714e,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attMNudrCZPSHtCAW6v8f54q/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/e0229d87-1cd7-4d9e-b6e4-5582b135714e/1777660956494.jpg', 'media_file_basename': '1777660956494.jpg', 'uid': 'attMNudrCZPSHtCAW6v8f54q', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attMNudrCZPSHtCAW6v8f54q/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attMNudrCZPSHtCAW6v8f54q/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attMNudrCZPSHtCAW6v8f54q/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attFJnjdubozmnPR7tceXCju/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/e0229d87-1cd7-4d9e-b6e4-5582b135714e/1777660948806.jpg', 'media_file_basename': '1777660948806.jpg', 'uid': 'attFJnjdubozmnPR7tceXCju', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attFJnjdubozmnPR7tceXCju/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attFJnjdubozmnPR7tceXCju/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/attFJnjdubozmnPR7tceXCju/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/atthNxj42zmXuctdT8wzxp3g/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/e0229d87-1cd7-4d9e-b6e4-5582b135714e/1777660934785.jpg', 'media_file_basename': '1777660934785.jpg', 'uid': 'atthNxj42zmXuctdT8wzxp3g', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/atthNxj42zmXuctdT8wzxp3g/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/atthNxj42zmXuctdT8wzxp3g/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632663/attachments/atthNxj42zmXuctdT8wzxp3g/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.0130553, -34.9300683]",2026-05-01T19:01:11,[],[],reinaldo_85,,,,,
740632667,216af8ee819443948c5f4949533bfcd1,2026-05-01T15:45:31.856-03:00,2026-05-01T15:46:45.033-03:00,-8.0130552 -34.9300687 19.246157523303772 5.146,2026-05-01,reinaldo_85,1777661152382.jpg,assa,-8.0130497 -34.9300591 19.150408120027144 6.143,1777661166982.jpg,1777661174908.jpg,n_o,regular,vhrzp6jgBrtMUqaFzhLaCr,uuid:ffd814f0-8414-4f80-8575-615b110a39dc,ajrSNn5GQedGs8GfarPDfx,ffd814f0-8414-4f80-8575-615b110a39dc,uuid:ffd814f0-8414-4f80-8575-615b110a39dc,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attcqb6SWyTrSt6WChNqNy9H/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/ffd814f0-8414-4f80-8575-615b110a39dc/1777661174908.jpg', 'media_file_basename': '1777661174908.jpg', 'uid': 'attcqb6SWyTrSt6WChNqNy9H', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attcqb6SWyTrSt6WChNqNy9H/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attcqb6SWyTrSt6WChNqNy9H/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attcqb6SWyTrSt6WChNqNy9H/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attrdBRz8RWvyB6Yj7cHpuWE/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/ffd814f0-8414-4f80-8575-615b110a39dc/1777661166982.jpg', 'media_file_basename': '1777661166982.jpg', 'uid': 'attrdBRz8RWvyB6Yj7cHpuWE', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attrdBRz8RWvyB6Yj7cHpuWE/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attrdBRz8RWvyB6Yj7cHpuWE/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attrdBRz8RWvyB6Yj7cHpuWE/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attAoiBxN9dvPEUxZu8hgtCM/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/ffd814f0-8414-4f80-8575-615b110a39dc/1777661152382.jpg', 'media_file_basename': '1777661152382.jpg', 'uid': 'attAoiBxN9dvPEUxZu8hgtCM', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attAoiBxN9dvPEUxZu8hgtCM/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attAoiBxN9dvPEUxZu8hgtCM/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740632667/attachments/attAoiBxN9dvPEUxZu8hgtCM/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.0130552, -34.9300687]",2026-05-01T19:01:12,[],[],reinaldo_85,falta_de_produto_no_estoque,Azeitona,,,
740692534,216af8ee819443948c5f4949533bfcd1,2026-05-01T20:15:31.639-03:00,2026-05-01T20:16:24.143-03:00,-8.0130559 -34.9300507 21.30000114440918 7.894,2026-05-01,reinaldo_85,1777677336868.jpg,atacad_o,-8.0130501 -34.9300438 21.30000114440918 8.055,1777677356921.jpg,1777677373375.jpg,sim,muito_cheio,vpxWYdjoWVBYx66zanhS9c,uuid:95a60151-2a34-4c4e-b0d9-5ccc090940e9,ajrSNn5GQedGs8GfarPDfx,95a60151-2a34-4c4e-b0d9-5ccc090940e9,uuid:95a60151-2a34-4c4e-b0d9-5ccc090940e9,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att37TR9VpyqTJwf5VwWuBCo/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/95a60151-2a34-4c4e-b0d9-5ccc090940e9/1777677373375.jpg', 'media_file_basename': '1777677373375.jpg', 'uid': 'att37TR9VpyqTJwf5VwWuBCo', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att37TR9VpyqTJwf5VwWuBCo/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att37TR9VpyqTJwf5VwWuBCo/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att37TR9VpyqTJwf5VwWuBCo/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att9fFrinf4kgdgVMQ62XZon/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/95a60151-2a34-4c4e-b0d9-5ccc090940e9/1777677356921.jpg', 'media_file_basename': '1777677356921.jpg', 'uid': 'att9fFrinf4kgdgVMQ62XZon', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att9fFrinf4kgdgVMQ62XZon/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att9fFrinf4kgdgVMQ62XZon/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/att9fFrinf4kgdgVMQ62XZon/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/attoEzqnKD6ZoWD3DjN2qxXV/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/95a60151-2a34-4c4e-b0d9-5ccc090940e9/1777677336868.jpg', 'media_file_basename': '1777677336868.jpg', 'uid': 'attoEzqnKD6ZoWD3DjN2qxXV', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/attoEzqnKD6ZoWD3DjN2qxXV/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/attoEzqnKD6ZoWD3DjN2qxXV/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740692534/attachments/attoEzqnKD6ZoWD3DjN2qxXV/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.0130559, -34.9300507]",2026-05-01T23:16:35,[],[],reinaldo_85,,,,,
740693828,216af8ee819443948c5f4949533bfcd1,2026-05-01T20:25:19.773-03:00,2026-05-01T20:26:30.209-03:00,-8.02797 -34.913364 11.435827255128437 12.028889180623558,2026-04-30,username not found,image-20_25_34.jpg,atacad_o,-8.02797 -34.913364 12.24526412963867 10.308364577491474,image-20_26_3.jpg,image-20_26_13.jpg,sim,regular,vpxWYdjoWVBYx66zanhS9c,uuid:d94621a6-d6a2-4798-894e-e0ff9fe88348,ajrSNn5GQedGs8GfarPDfx,d94621a6-d6a2-4798-894e-e0ff9fe88348,uuid:d94621a6-d6a2-4798-894e-e0ff9fe88348,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/attQP6deEfDixjhvaJRW7TZX/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/d94621a6-d6a2-4798-894e-e0ff9fe88348/image-20_26_13.jpg', 'media_file_basename': 'image-20_26_13.jpg', 'uid': 'attQP6deEfDixjhvaJRW7TZX', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/attQP6deEfDixjhvaJRW7TZX/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/attQP6deEfDixjhvaJRW7TZX/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/attQP6deEfDixjhvaJRW7TZX/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att89udmLhTGveYhwG8fzQcS/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/d94621a6-d6a2-4798-894e-e0ff9fe88348/image-20_26_3.jpg', 'media_file_basename': 'image-20_26_3.jpg', 'uid': 'att89udmLhTGveYhwG8fzQcS', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att89udmLhTGveYhwG8fzQcS/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att89udmLhTGveYhwG8fzQcS/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att89udmLhTGveYhwG8fzQcS/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att7hQUPtZVwby4QxGAec6ny/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/d94621a6-d6a2-4798-894e-e0ff9fe88348/image-20_25_34.jpg', 'media_file_basename': 'image-20_25_34.jpg', 'uid': 'att7hQUPtZVwby4QxGAec6ny', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att7hQUPtZVwby4QxGAec6ny/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att7hQUPtZVwby4QxGAec6ny/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740693828/attachments/att7hQUPtZVwby4QxGAec6ny/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.02797, -34.913364]",2026-05-01T23:26:31,[],[],,,Azeites,phonenumber not found,,
740699214,216af8ee819443948c5f4949533bfcd1,2026-05-01T20:58:16.337-03:00,2026-05-01T20:58:59.764-03:00,-8.013041 -34.9301031 21.30000114440918 9.38,2026-05-01,reinaldo_85,1777679901793.jpg,mix_matheus,-8.0130501 -34.9301125 21.200000762939453 10.721,1777679922713.jpg,1777679927682.jpg,sim,muito_cheio,vpxWYdjoWVBYx66zanhS9c,uuid:035c9c6d-7764-463a-9ff2-196c527c8667,ajrSNn5GQedGs8GfarPDfx,035c9c6d-7764-463a-9ff2-196c527c8667,uuid:035c9c6d-7764-463a-9ff2-196c527c8667,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/attWjs98JMWZypiJfsPAjDKU/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/035c9c6d-7764-463a-9ff2-196c527c8667/1777679927682.jpg', 'media_file_basename': '1777679927682.jpg', 'uid': 'attWjs98JMWZypiJfsPAjDKU', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/attWjs98JMWZypiJfsPAjDKU/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/attWjs98JMWZypiJfsPAjDKU/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/attWjs98JMWZypiJfsPAjDKU/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/att3PWrsprtUoCPMaHTXeAj6/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/035c9c6d-7764-463a-9ff2-196c527c8667/1777679922713.jpg', 'media_file_basename': '1777679922713.jpg', 'uid': 'att3PWrsprtUoCPMaHTXeAj6', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/att3PWrsprtUoCPMaHTXeAj6/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/att3PWrsprtUoCPMaHTXeAj6/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/att3PWrsprtUoCPMaHTXeAj6/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/atts58FMKxrDgJS7DuGMhSqK/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/035c9c6d-7764-463a-9ff2-196c527c8667/1777679901793.jpg', 'media_file_basename': '1777679901793.jpg', 'uid': 'atts58FMKxrDgJS7DuGMhSqK', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/atts58FMKxrDgJS7DuGMhSqK/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/atts58FMKxrDgJS7DuGMhSqK/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740699214/attachments/atts58FMKxrDgJS7DuGMhSqK/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.013041, -34.9301031]",2026-05-02T00:00:48,[],[],reinaldo_85,,,,,
740700220,216af8ee819443948c5f4949533bfcd1,2026-05-01T21:03:56.300-03:00,2026-05-01T21:04:41.139-03:00,-8.0130133 -34.930068 21.30000114440918 6.474,2026-05-01,reinaldo_85,1777680245235.jpg,,-8.013013 -34.9300683 21.30000114440918 5.995,1777680260932.jpg,1777680265946.jpg,n_o,bom,v3jkaTFbMoemQh8GEpKEYh,uuid:c3e414e1-efbf-4734-a692-e9a219230eb0,ajrSNn5GQedGs8GfarPDfx,c3e414e1-efbf-4734-a692-e9a219230eb0,uuid:c3e414e1-efbf-4734-a692-e9a219230eb0,"[{'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attZuSTKwhAmLheWRpusB9fG/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/c3e414e1-efbf-4734-a692-e9a219230eb0/1777680265946.jpg', 'media_file_basename': '1777680265946.jpg', 'uid': 'attZuSTKwhAmLheWRpusB9fG', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attZuSTKwhAmLheWRpusB9fG/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attZuSTKwhAmLheWRpusB9fG/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attZuSTKwhAmLheWRpusB9fG/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_DEPOIS'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/att7rQf3uRjosRQDYgY6TgS8/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/c3e414e1-efbf-4734-a692-e9a219230eb0/1777680260932.jpg', 'media_file_basename': '1777680260932.jpg', 'uid': 'att7rQf3uRjosRQDYgY6TgS8', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/att7rQf3uRjosRQDYgY6TgS8/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/att7rQf3uRjosRQDYgY6TgS8/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/att7rQf3uRjosRQDYgY6TgS8/small/', 'question_xpath': 'FOTO_DA_G_NDOLA_ANTES'}, {'download_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attRyCem7KkunWCRjteseC3W/', 'mimetype': 'image/jpeg', 'filename': 'reinaldo_85/attachments/216af8ee819443948c5f4949533bfcd1/c3e414e1-efbf-4734-a692-e9a219230eb0/1777680245235.jpg', 'media_file_basename': '1777680245235.jpg', 'uid': 'attRyCem7KkunWCRjteseC3W', 'is_deleted': False, 'download_large_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attRyCem7KkunWCRjteseC3W/large/', 'download_medium_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attRyCem7KkunWCRjteseC3W/medium/', 'download_small_url': 'https://kf.kobotoolbox.org/api/v2/assets/ajrSNn5GQedGs8GfarPDfx/data/740700220/attachments/attRyCem7KkunWCRjteseC3W/small/', 'question_xpath': 'FOTO_DA_FRETE_DA_LOJA'}]",submitted_via_web,"[-8.0130133, -34.930068]",2026-05-02T00:04:59,[],[],reinaldo_85,sem_espe_o_em_g_ndola,,,atacad_o,
